Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e733d619aa9271e5265e1beb166fc409e4498645585ab3b9a0789f47bdc20d2d,2022-04,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
0eb7f74af9f7acf5c30f42ad077c32f980ea4cbe7881bab25a762081ee64ef48,2022-04,Gwent Police,Gwent Police,-3.011275,51.568923,On or near MAESGLAS AVENUE,W01001633,Newport 019A,Investigation complete; no suspect identified
2f39fde7c574159a3f190d44a49c8bf4608bf4e9e5f0fea7610fcd1130cca26c,2022-04,Gwent Police,Gwent Police,-3.137214,51.730338,On or near Parking Area,W01001436,Blaenau Gwent 008B,Investigation complete; no suspect identified
cf84ab44b5abf3fca5ff60c642d15acd1f1ca841d191669363c37367b0ed3c52,2022-04,Gwent Police,Gwent Police,-3.227440,51.613770,On or near OAKFIELD STREET,W01001366,Caerphilly 019A,Investigation complete; no suspect identified
f00ff2f56fce8c77c8af626226676a6c6900a82d8559e14f588b3b35ff2d962f,2022-04,Gwent Police,Gwent Police,-3.028154,51.826706,On or near ORCHARD STREET,W01001545,Monmouthshire 001A,Investigation complete; no suspect identified
86af06dca633c2ea7d5560214e84ed6064769e1a95ee76ceb174aa0131fd31ed,2022-04,Gwent Police,Gwent Police,-3.244493,51.774488,On or near Supermarket,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
186980d559b56565671dfcf83d5c0f27e08378727d208c04f541dede69e11ba2,2022-04,Gwent Police,Gwent Police,-3.239194,51.681498,On or near BEECH COURT,W01001339,Caerphilly 004D,Investigation complete; no suspect identified
23c5893c25e04a0e7dc6947e5e0495ae8c4146a6a0493d389abc911a5c2fa1b0,2022-04,Gwent Police,Gwent Police,-2.981244,51.598167,On or near CAERLEON ROAD,W01001680,Newport 007E,Investigation complete; no suspect identified
ca83ee5cbce088f4a8248b49817de9751caf0f0c3dca342c80b2251521d74c45,2022-04,Gwent Police,Gwent Police,-3.018652,51.824235,On or near Supermarket,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
c79caab6cefc4d031885e343de8d55f9cd26861e75f1654b4cdcf4eb981d7089,2022-04,Gwent Police,Gwent Police,-2.715745,51.805799,On or near Pedestrian Subway,W01001577,Monmouthshire 004E,Investigation complete; no suspect identified
0bde2c3fb2e8d7e412f25a8e05d129e8a078079a6995f0858bfb951809e10807,2022-04,Gwent Police,Gwent Police,-2.984903,51.600429,On or near CHARNWOOD ROAD,W01001677,Newport 007C,Investigation complete; no suspect identified
efcd4056b1ba9d8b783c82d50796c04ec4c60f51d2c42aa625c629a22e154a1f,2022-04,Gwent Police,Gwent Police,-2.979847,51.584907,On or near WITHAM STREET,W01001690,Newport 013D,Investigation complete; no suspect identified
801211d7c67a1d53b075661c2357c9439844428989e9864f4e58ae0f9ea82768,2022-04,Gwent Police,Gwent Police,-3.246086,51.591634,On or near HEOL CWM IFOR,W01001397,Caerphilly 019E,Investigation complete; no suspect identified
fc271cefe625a50bdd68714d68e9b4ae023de19a0d721cadc7567373665bf7ac,2022-04,Gwent Police,Gwent Police,-3.193129,51.664082,On or near Petrol Station,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
e44ee87887cd28b787b4bf4859be965ed9c1f305cf85ebcd7888a8906307fdac,2022-04,Gwent Police,Gwent Police,-3.295586,51.737034,On or near CORONATION CRESCENT,W01001361,Caerphilly 002B,Investigation complete; no suspect identified
a2e92ebc4d68fa9ee3faa4a58f31d123f8d4965541a615dcc770ad8fb91f3288,2022-04,Gwent Police,Gwent Police,-3.040139,51.699975,On or near Supermarket,W01001524,Torfaen 004D,Investigation complete; no suspect identified
06e366492a85dee5f93d773c6ee4a9330d11bad7cf27720b486fd83ac981c52b,2022-04,Gwent Police,Gwent Police,-3.051953,51.657187,On or near PERRY COURT,W01001536,Torfaen 009C,Investigation complete; no suspect identified
b759806bfe1b820d97fd1517c28804b4a81165fce342234702a67f5ce8d10556,2022-04,Gwent Police,Gwent Police,-3.232558,51.631556,On or near TWYN ROAD,W01001369,Caerphilly 012D,Investigation complete; no suspect identified
0e176043d9932669748174c0a76f1d65f5102b808591416b6002dafb05a8eb8e,2022-04,Gwent Police,Gwent Police,-2.991101,51.582717,On or near ROBBIN'S LANE,W01001687,Newport 014D,Investigation complete; no suspect identified
02c77a18667d0da03423ebecedd4f16c5f7b4ac44ff583b426292b92a3f5a2c9,2022-04,Gwent Police,Gwent Police,-2.983664,51.575829,On or near WILSON STREET,W01001661,Newport 018C,Investigation complete; no suspect identified
ebe82c6ae13131f37af6ae45a702763910506b385bca33060004570109618137,2022-04,Gwent Police,Gwent Police,-3.187889,51.593622,On or near HAZEL GROVE,W01001341,Caerphilly 020B,Investigation complete; no suspect identified
8a1a1a2ddebafda5dae0b013d6f1c3f132f884566e843a3beabff03c42c64549,2022-04,Gwent Police,Gwent Police,-3.060152,51.725385,On or near OLD LANE,W01001486,Torfaen 002E,Investigation complete; no suspect identified
7bc47348c105329a888d27369675069f7d36d51fa1fc14454d2747fa62f70be1,2022-04,Gwent Police,Gwent Police,-3.075250,51.540138,On or near SPRINGFIELDS,W01001658,Newport 020D,Investigation complete; no suspect identified
6a3c490dc64dc384a8325e6568391c387b626ff28acae8c14a3abce286efc646,2022-04,Gwent Police,Gwent Police,-3.193408,51.755488,On or near PARK VIEW STREET,W01001452,Blaenau Gwent 007C,Investigation complete; no suspect identified
62aa96744d1e312cbb8b2b0e62ebf460ddcfdecee74c5f209c7420f95acd09f8,2022-04,Gwent Police,Gwent Police,-2.685659,51.644720,On or near HANOVER CLOSE,W01001585,Monmouthshire 007C,Investigation complete; no suspect identified
17968e9c630fdb8252850a6405e5959274c879ccf553caf9d23e3660b41fccdc,2022-04,Gwent Police,Gwent Police,-2.716520,51.830879,On or near WITHY LANE,W01001552,Monmouthshire 004A,Investigation complete; no suspect identified
fb95f6cbcb2c0bad912a525209d3cb93d104d9e6d8f8fe4daa0a5736d68fc9f7,2022-04,Gwent Police,Gwent Police,-3.162601,51.679674,On or near PEN-Y-BRYN COURT,W01001357,Caerphilly 006B,Investigation complete; no suspect identified
fb9c1e8e9f01043bb5d02bf8f89b0326d84281a1472f218be6f81d960d624b62,2022-04,Gwent Police,Gwent Police,-3.208172,51.779416,On or near WEST END TERRACE,W01001461,Blaenau Gwent 007F,Investigation complete; no suspect identified
39c6d5a16351410ecfbee07c3de6c87b0033069509651bb641415404a92b319a,2022-04,Gwent Police,Gwent Police,-3.180758,51.793739,On or near LAKESIDE AVENUE,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
18cf2a81a786c4481fefc7a49b07a9dc4e04fdba405760f0fad680fe2454bd8b,2022-04,Gwent Police,Gwent Police,-3.040139,51.699975,On or near Supermarket,W01001524,Torfaen 004D,Investigation complete; no suspect identified
00e3902add6dda0431eac6c62a4fd753ce06a15f3b166057ac4739dcf52ac23b,2022-04,Gwent Police,Gwent Police,-2.972285,51.582263,On or near SLADE STREET,W01001643,Newport 013B,Investigation complete; no suspect identified
9d998d569353119f0a14b6653a61a83758542f08e5c8704b1336378f121e9f5d,2022-04,Gwent Police,Gwent Police,-3.041656,51.703621,On or near Supermarket,W01001524,Torfaen 004D,Investigation complete; no suspect identified
269beb70762db5e05caf2ad5cec938ea0103f556241a8cb923c05b8f3c8b16c9,2022-04,Gwent Police,Gwent Police,-3.233372,51.716366,On or near ELLIOT STREET,W01001385,Caerphilly 002D,Investigation complete; no suspect identified
a3f00bab7376d2e4ec27a58345e36698b3a608746f3d364ace645636818ee241,2022-04,Gwent Police,Gwent Police,-3.195847,51.665160,On or near Bus/Coach Station,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
5215a77dc5c3ce10ec30f6cd57974ad7524907780e47ca80e0d0789deb102a2a,2022-04,Gwent Police,Gwent Police,-2.917166,51.604422,On or near PRIORY GROVE,W01001639,Newport 004A,Investigation complete; no suspect identified
693244a56e74dd3ea73125389b8434e442c701e4d63adcad3115fb6c69a6b90b,2022-04,Gwent Police,Gwent Police,-3.063575,51.594743,On or near THORNHILL WAY,W01001670,Newport 009B,Investigation complete; no suspect identified
46ae5be423e9d3c800b63a04865d0ddc7cf3317030c6451d2a257c56d6163733,2022-04,Gwent Police,Gwent Police,-3.035725,51.639707,On or near Pedestrian Subway,W01001534,Torfaen 012C,Investigation complete; no suspect identified
448f9928223f89e93dc0a3c0615458231f73731a7b5cb6487816785cf114b7de,2022-04,Gwent Police,Gwent Police,-2.998055,51.589177,On or near CAMBRIAN ROAD,W01001685,Newport 014B,Investigation complete; no suspect identified
718a572b4fbfe099a9bb10a6e577085019a4b64c970c9f424f21bdcdd73d5c9f,2022-04,Gwent Police,Gwent Police,-2.985019,51.597811,On or near MARGARET AVENUE,W01001675,Newport 007A,Investigation complete; no suspect identified
5a621148d7aa9f53cd5c7096b1d37521854c1b41c45580a79c59ff2d49b97e81,2022-04,Gwent Police,Gwent Police,-3.221665,51.585336,On or near PONTYGWINDY ROAD,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
5bb3e12920a172b308a81da0347bbc263514e88380882cf4e95811df217282b5,2022-04,Gwent Police,Gwent Police,-3.217839,51.684015,On or near PENGAM ROAD,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
4b560606ef37c1754befb4815113059ba170acfa3a4b82ba68e038f1395f139d,2022-04,Gwent Police,Gwent Police,-2.944304,51.585926,On or near GILBERT CLOSE,W01001609,Newport 015B,Investigation complete; no suspect identified
eaab016cc9c618341e779aa73dc4b8aad5a75e3cdd585030d3c0bb13fa3b7e14,2022-04,Gwent Police,Gwent Police,-3.028949,51.817654,On or near Petrol Station,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
a027a971434694eee1efbf0a5f8a15d962b74f14cb6afd3383822c258caaafc1,2022-04,Gwent Police,Gwent Police,-2.981244,51.598167,On or near CAERLEON ROAD,W01001680,Newport 007E,Investigation complete; no suspect identified
3d93391246bb250f9308dde2f2392a37b763c4f63f317f686d491a4c953d9174,2022-04,Gwent Police,Gwent Police,-3.204515,51.662132,On or near BRYN-RHEDYN,W01001349,Caerphilly 009B,Investigation complete; no suspect identified
9b37f2fc57ccf5524474760f5f13f748ae17ad630534edfd3a4bd26937d0f425,2022-04,Gwent Police,Gwent Police,-3.058522,51.749183,On or near LLANOVER ROAD,W01001482,Torfaen 002A,Investigation complete; no suspect identified
384dd03a092ac6bf48567559bcd60b8da71f6fcfbba9a4ce4fff676627fd1331,2022-04,Gwent Police,Gwent Police,-2.943579,51.596192,On or near CLEMENT ATLEE DRIVE,W01001665,Newport 008D,Investigation complete; no suspect identified
6772d9e1c2fa1b17ee0f0441ad272c11ed8c0f1da994c186dc04d83dcfa1c7d2,2022-04,Gwent Police,Gwent Police,-3.059937,51.720523,On or near SNATCHWOOD TERRACE,W01001529,Torfaen 003B,Investigation complete; no suspect identified
dd70b59b0d05655eb072d524c4d42d876a4c768bd2050aea54a9754c3d4c8760,2022-04,Gwent Police,Gwent Police,-2.971707,51.599793,On or near WHISTLER CLOSE,W01001615,Newport 005B,Investigation complete; no suspect identified
1f81250dd7217178d19622a007941a94d60eca2aacc01548ba6068aaba22106f,2022-04,Gwent Police,Gwent Police,-2.888915,51.596637,On or near THE CEDARS,W01001649,Newport 004D,Investigation complete; no suspect identified
2e4f97fca61e992058505ed2b62158337e5b23a11c53c20a74056a9451008e18,2022-04,Gwent Police,Gwent Police,-3.142259,51.677725,On or near WHITETHORNE STREET,W01001359,Caerphilly 006D,Investigation complete; no suspect identified
3cf384caa7665458371ca74ecf7b8697c4e4275d93205b0c4ae21cb106f13b36,2022-04,Gwent Police,Gwent Police,-3.044035,51.641630,On or near REDE ROAD,W01001498,Torfaen 011B,Investigation complete; no suspect identified
da1c53b0f238831b1588cdba211db728d1e398bf0c2a80b31baaf4946dcaf75b,2022-04,Gwent Police,Gwent Police,-2.926311,51.594738,On or near GOOSSENS CLOSE,W01001667,Newport 010C,Investigation complete; no suspect identified
da2fd0b342290b976fa1aaee7c33906b84b1ed8ddf5923f7ab14641921d24173,2022-04,Gwent Police,Gwent Police,-2.733711,51.812692,On or near PRIMROSE CLOSE,W01001553,Monmouthshire 004B,Investigation complete; no suspect identified
8ca4e7b450d79da8399e3c86f86c0f3b25fea67d617bca01fd421ffa6098703a,2022-04,Gwent Police,Gwent Police,-3.224890,51.649935,On or near CEFN ROAD,W01001365,Caerphilly 012C,Investigation complete; no suspect identified
33b213a525b61f460b78e68e85660f3ddd021ee3c322f05c624baf6cd68a001c,2022-04,Gwent Police,Gwent Police,-2.995986,51.578387,On or near LEWIS CLOSE,W01001662,Newport 018D,Investigation complete; no suspect identified
bf6d880827f02cdaa4ac39efaf6d8d7e8e45bcbb478462b423f1ee1d01410fad,2022-04,Gwent Police,Gwent Police,-3.294329,51.649433,On or near LLWYNCELYN TERRACE,W01001379,Caerphilly 013C,Investigation complete; no suspect identified
80abc3aec59ac9d2c8d7712108829e02f78d88f72b8392cbd6b7b4a614739086,2022-04,Gwent Police,Gwent Police,-3.162682,51.594135,On or near HERRICK PLACE,W01001345,Caerphilly 021C,Investigation complete; no suspect identified
d36551fc4c1847bb656db849d03d7bc04f561fadaf3ecf61cfdd648f673e4dc7,2022-04,Gwent Police,Gwent Police,-3.077624,51.776361,On or near HILLSIDE AVENUE,W01001488,Torfaen 001B,Investigation complete; no suspect identified
a894f7e4697e82aeecd1875fca24e763503e985c802949aaca498fa307d9139c,2022-04,Gwent Police,Gwent Police,-3.006946,51.585226,On or near LLANTHEWY ROAD,W01001605,Newport 014A,Investigation complete; no suspect identified
a75594dc91f7a6b4b6f193b119c5a968fc83f00a9c441a78d73e08fff40f841a,2022-04,Gwent Police,Gwent Police,-3.229332,51.689101,On or near Police Station,W01001338,Caerphilly 004C,Investigation complete; no suspect identified
45c6b8205407e81a96da3290b41c69324147727c99d2f2f0713ff3c1569b3833,2022-04,Gwent Police,Gwent Police,-2.967161,51.603283,On or near CAERLEON ROAD,W01001614,Newport 005A,Investigation complete; no suspect identified
d1bb0b1285d6864147eeaef5ba23606265ea239cab874f466584323b9fc75b1d,2022-04,Gwent Police,Gwent Police,-3.217839,51.684015,On or near PENGAM ROAD,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
4da2e71c1bab2579e97cd10ff7fa1d77a8eae6706b96129563d1b55bbe28c167,2022-04,Gwent Police,Gwent Police,-3.133529,51.730599,On or near Parking Area,W01001435,Blaenau Gwent 008A,Investigation complete; no suspect identified
877771ceec43a4c3a9154e4a4fb23fa9bd61c4b4e04a613047bed0452139791f,2022-04,Gwent Police,Gwent Police,-3.000478,51.600918,On or near ASTON CRESCENT,W01001684,Newport 006E,Investigation complete; no suspect identified
9a446920d24e224eadad59fcff40f8a27c4c4a5eed2290c089f4fefc6e86b40a,2022-04,Gwent Police,Gwent Police,-3.078331,51.770123,On or near COED EITHEN STREET,W01001487,Torfaen 001A,Investigation complete; no suspect identified
3bde70c07b5e21354205c935d9b71150417e99256024ca133f79b9cc8572e3b6,2022-04,Gwent Police,Gwent Police,-2.995300,51.574095,On or near MENDALGIEF ROAD,W01001660,Newport 018B,Investigation complete; no suspect identified
672609e58e885987bc3134234e57b27ee7529396f50c85db6549e2a950285745,2022-04,Gwent Police,Gwent Police,-3.121009,51.684592,On or near Sports/Recreation Area,W01001359,Caerphilly 006D,Investigation complete; no suspect identified
c8a8d9a4cd5d9f7d5ad49288914882a8b044d31b94e98038cc5e65711abd3083,2022-04,Gwent Police,Gwent Police,-2.976535,51.597379,On or near ST JULIAN'S ROAD,W01001679,Newport 007D,Investigation complete; no suspect identified
38334ece0b91e8842e3cffb9c33123bf1d95d4abfcff3b415f62fadfc7b2fb29,2022-04,Gwent Police,Gwent Police,-2.999617,51.585387,On or near BEAUFORT TERRACE,W01001685,Newport 014B,Investigation complete; no suspect identified
76656ddea4d1325f187d5c1341db0976a864d9f7ccb34d257d8019067a87ca84,2022-04,Gwent Police,Gwent Police,-2.935449,51.589082,On or near TALLIS CLOSE,W01001666,Newport 010B,Investigation complete; no suspect identified
81e3e98a31eaefd729f5129768578a524fbd446e10f0c7941d8e501fbdd1fa4a,2022-04,Gwent Police,Gwent Police,-2.963680,51.583485,On or near SOMERTON LANE,W01001643,Newport 013B,Investigation complete; no suspect identified
ca690335c8780844d4ade2bac4d5f3e734b5e85d713ffb0b6406105846801125,2022-04,Gwent Police,Gwent Police,-3.210621,51.802661,On or near PRINCE PHILIP AVENUE,W01001441,Blaenau Gwent 001B,Investigation complete; no suspect identified
aaac0643507cbb1d91188e21389222e6a83b1e7cc938178c8fa3088a2a729b82,2022-04,Gwent Police,Gwent Police,-3.172914,51.799923,On or near LOWER BAILEY STREET,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
cd2a33289c683c7919220b941fbc2dabc8e2a7771342b3e3207fb1af12d6ada3,2022-04,Gwent Police,Gwent Police,-3.140394,51.707082,On or near PEN-RHIW ESTATE,W01001465,Blaenau Gwent 009B,Investigation complete; no suspect identified
9b755f5c2c023d6dbc419eb7823a3e603588f41ef6c07ae2fdd80eb69ebff2b5,2022-04,Gwent Police,Gwent Police,-2.987886,51.575551,On or near Parking Area,W01001659,Newport 018A,Investigation complete; no suspect identified
1556a53e1fb8a8edef9ca41c71bee3cdb179e9c135ecbcdaa27d84d36bec7567,2022-04,Gwent Police,Gwent Police,-2.982934,51.594169,On or near DEAN STREET,W01001676,Newport 007B,Investigation complete; no suspect identified
652401d48408f62598f2b463b99181a238e4a2c54e917daa60731648c3217be6,2022-04,Gwent Police,Gwent Police,-2.762939,51.594160,On or near OAKLEY CLOSE,W01001908,Monmouthshire 010G,Investigation complete; no suspect identified
729698899ae3ed2da75a2108e19bf8a45a87fb949dcd9e44cbefcfb3575186a3,2022-04,Gwent Police,Gwent Police,-2.994771,51.582254,On or near KEYNSHAM AVENUE,W01001687,Newport 014D,Investigation complete; no suspect identified
e2d1e2027de165b048eece64fc59a5e43179e824f8259bf7bed85ffa412481ac,2022-04,Gwent Police,Gwent Police,-3.052755,51.711713,On or near STRYD SIOR,W01001529,Torfaen 003B,Investigation complete; no suspect identified
ee109eef6d6c36ef19d5f85741fd1f94ede2542bd49e2a1ef65299bed563a524,2022-04,Gwent Police,Gwent Police,-2.951126,51.607092,On or near LULWORTH ROAD,W01001623,Newport 001A,Investigation complete; no suspect identified
64b05fd859205fdb6b915bef9d3298bb02ae79b8824d76e2cb295adba5c8b9e1,2022-04,Gwent Police,Gwent Police,-3.062478,51.589214,On or near Sports/Recreation Area,W01001672,Newport 009C,Investigation complete; no suspect identified
98ef5ed64cd63234a43f86e8dabb87af0180353debeaaba9a783cba4ef104384,2022-04,Gwent Police,Gwent Police,-3.159967,51.596950,On or near PENLLWYN LANE,W01001346,Caerphilly 020D,Investigation complete; no suspect identified
b012f6551da32c10eb7903b2860ca3169ad7ca90b7b147060ce3807dc04b7dad,2022-04,Gwent Police,Gwent Police,-3.232644,51.716194,On or near PHILLIPS STREET,W01001385,Caerphilly 002D,Investigation complete; no suspect identified
fbb48b265ba461d626bb67cdb58af3967cb1f52533eca4b787f71e3818d562b1,2022-04,Gwent Police,Gwent Police,-2.691816,51.756670,On or near BADERS DEAN,W01001595,Monmouthshire 007F,Investigation complete; no suspect identified
e6bcb4e55ee5b6f36a5ceec3c4046042570155c09be752e7e11ecdf7eb050e68,2022-04,Gwent Police,Gwent Police,-3.238515,51.783236,On or near KING STREET,W01001475,Blaenau Gwent 003D,Investigation complete; no suspect identified
8b9a09a8d20642d1d307849979ba064dea2c91311c6429c0850268cebcee94d4,2022-04,Gwent Police,Gwent Police,-3.204794,51.773418,On or near A4046,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
d183161cbe181b44f22917c4b446e9ac28954ab80b594a13c1b50bb21e7b530e,2022-04,Gwent Police,Gwent Police,-3.065260,51.749256,On or near VARTEG ROAD,W01001482,Torfaen 002A,Investigation complete; no suspect identified
4f75a8ac8db8d47f119ab351f02494a73801e896ca0e3131c7c256d4d20bc7fb,2022-04,Gwent Police,Gwent Police,-3.014642,51.823335,On or near Petrol Station,W01001580,Monmouthshire 002E,Investigation complete; no suspect identified
d156d26ea9e59705b3c9548ad1700ed815793663fad53a7c412f505b6a512cbe,2022-04,Gwent Police,Gwent Police,-3.244448,51.781268,On or near Petrol Station,W01001475,Blaenau Gwent 003D,Investigation complete; no suspect identified
