Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
bb7703a31ecb2806cf476379a9d8c8d5e57b93fbab5c004c0c5d8ad802d89806,2022-06,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
0704ee8988354107e612f1890a8a3f35ae38f3386cec1cd900d024ddc4cb0715,2022-06,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
acd7a5fb013a91cea9120b357345ebbda3e6c1fefb161253e4ffdb34575b4c90,2022-06,Gwent Police,Gwent Police,-3.141855,51.712823,On or near VICTORIA ROAD,W01001465,Blaenau Gwent 009B,Unable to prosecute suspect
c4aee0d56630e87dae9c74b6985ecbed5e2cb91727946f2855d50895cea0ebbe,2022-06,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
a9c2ea6390237dd7db14da2772b8534d59319ec62bf9fb1b246f6ede39f39791,2022-06,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
f8a7dc208ceabb01f8c10944afe67649106cb663d64fa2fb3bdaeebe5489d3ad,2022-06,Gwent Police,Gwent Police,-2.937365,51.598022,On or near ROYAL OAK DRIVE,W01001663,Newport 008C,Unable to prosecute suspect
abc234ed5a5851f4e4275c691ea3ee52eac0254eec3afafadc2bde00477fcdfb,2022-06,Gwent Police,Gwent Police,-3.280963,51.759224,On or near THOMAS FIELDS,W01001375,Caerphilly 001B,Unable to prosecute suspect
2cdcd8037314f878daea36b7cc2803c2325e85df55db21101fd37c0580b11c06,2022-06,Gwent Police,Gwent Police,-3.284748,51.744013,On or near FOCHRIW ROAD,W01001406,Caerphilly 001D,Unable to prosecute suspect
a2e2a221ad43fdfdc2b5bdb08e02f57bd46caa9c8250d9d8e12c654a19681846,2022-06,Gwent Police,Gwent Police,-2.756731,51.590649,On or near LONGCROFT ROAD,W01001551,Monmouthshire 010C,Unable to prosecute suspect
8d75896475223f96627a29e4123d5d2c003c732030d39c07f4c66767938222a5,2022-06,Gwent Police,Gwent Police,-3.029222,51.665876,On or near PENYPARC,W01001520,Torfaen 007B,Unable to prosecute suspect
a18a1b75c081b8e49f1177897ec42d18ae4fd786e414914b808c84afadeaa7dd,2022-06,Gwent Police,Gwent Police,-3.209603,51.579535,On or near MAXTON COURT,W01001422,Caerphilly 022F,Unable to prosecute suspect
155a602fefb602478627e2fad47297d77fde240bc5d1649c1678fac56f33ea1f,2022-06,Gwent Police,Gwent Police,-2.678002,51.697211,On or near Parking Area,W01001583,Monmouthshire 007B,Unable to prosecute suspect
303d6ce3577079e7502a0fe66ad503a9489271c2b613bd54432e8289865991de,2022-06,Gwent Police,Gwent Police,-3.214824,51.793356,On or near BRYN GLAS,W01001438,Blaenau Gwent 004A,Unable to prosecute suspect
cf748a9f2a6bcc6bce63994496ae26f68b8861d702b24cf9a335c8e44b4aec50,2022-06,Gwent Police,Gwent Police,-3.180560,51.677247,On or near CENTRAL AVENUE,W01001391,Caerphilly 006F,Unable to prosecute suspect
befd853eed83b7c727970be7dcb413b7474ae3137c2825916e5e8b6ea7fa26e9,2022-06,Gwent Police,Gwent Police,-3.223751,51.691353,On or near DYFFRYN STREET,W01001326,Caerphilly 003B,Unable to prosecute suspect
efd862591970fe21fd9e2d3957f08d7c7e5ab7d9e8ec18c9b034f9833c4b8c46,2022-06,Gwent Police,Gwent Police,-3.223023,51.663802,On or near HIGH STREET,W01001387,Caerphilly 007C,Unable to prosecute suspect
0eb65d445352fa202f794258636757bd7bdd441dcd6eb4e9e9e3d21f5ca72f0a,2022-06,Gwent Police,Gwent Police,-2.691356,51.651565,On or near Sports/Recreation Area,W01001583,Monmouthshire 007B,Unable to prosecute suspect
eacf5a400043f499516b3db97ad17ab2f8cacf639b4c86033bcc6f332d6210ae,2022-06,Gwent Police,Gwent Police,-3.010132,51.833192,On or near ST ANDREWS CRESCENT,W01001909,Monmouthshire 002F,Unable to prosecute suspect
a17261094a71bb5cd3a0705b77e636f79b4d95e80814c37049723fe5905d5ae7,2022-06,Gwent Police,Gwent Police,-3.182504,51.792292,On or near WAUNHEULOG,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
f8a7bb6baf75a11a62333fd1b6507d9eac6b1660a49448d9f8f95001d1fada06,2022-06,Gwent Police,Gwent Police,-3.224863,51.639307,On or near PARK ROAD,W01001369,Caerphilly 012D,Unable to prosecute suspect
e3d0738b0f553278218b6d3357b12bad52ddf1e74e7d75adc43dd97f46f37edd,2022-06,Gwent Police,Gwent Police,-3.181605,51.796734,On or near PARK CRESCENT,W01001449,Blaenau Gwent 002D,Unable to prosecute suspect
4f8cb03a38c24b7121993c3a8f937ebcc71c5fb2c3ba19960d2f29720ec6c964,2022-06,Gwent Police,Gwent Police,-3.066625,51.738940,On or near TY-ROSSER-GWYN,W01001483,Torfaen 002B,Unable to prosecute suspect
f9064aa9e6e27a7b2bc20c8ac1bba6580209d85efa1da5ff11f6a64eccbc2de4,2022-06,Gwent Police,Gwent Police,-3.194059,51.701091,On or near HEOL PEN-RHIW'R-EGLWYS,W01001334,Caerphilly 005A,Unable to prosecute suspect
cfe7a0072ba77d7252b332498382a2425284e25c51eb66e90cff90db1f35db19,2022-06,Gwent Police,Gwent Police,-3.247131,51.784476,On or near EBENEZER STREET,W01001475,Blaenau Gwent 003D,Unable to prosecute suspect
8856feb74b762fc3f2db40fd92616a298df2832f85fd736b94794d285d064597,2022-06,Gwent Police,Gwent Police,-2.965950,51.585696,On or near CONWAY ROAD,W01001611,Newport 011A,Unable to prosecute suspect
267c17fd7cb0fdfd9446e0d12896ee6eac3e1861e949e772c35f5290f0466f27,2022-06,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Unable to prosecute suspect
7a3e37a3e67eb79449ab6506c48b995848980de66d6a33e696b4c23a899c8545,2022-06,Gwent Police,Gwent Police,-3.197088,51.595381,On or near RECTORY ROAD,W01001340,Caerphilly 020A,Local resolution
72818dd1cc4eccbe292c81ad468c0dcaaea78cc62214702625201d776ea109bb,2022-06,Gwent Police,Gwent Police,-3.217833,51.574837,On or near Parking Area,W01001424,Caerphilly 024C,Unable to prosecute suspect
a74fedd3fa1eb5a4976e1fa73331fe992d813e81730477ddeb57625cb30f7e02,2022-06,Gwent Police,Gwent Police,-3.018630,51.662291,On or near BLAEN BRAN CLOSE,W01001520,Torfaen 007B,Unable to prosecute suspect
7592fc1f2fb1e43424cbf67ff8f309646e852ec82cac4e9552acdc72d4672424,2022-06,Gwent Police,Gwent Police,-3.024816,51.610302,On or near WYE CRESCENT,W01001617,Newport 003A,Unable to prosecute suspect
d5100f3445870300aa9f6403506eafbd28484c87d3d5bf9d4536476748b5f36f,2022-06,Gwent Police,Gwent Police,-2.985681,51.580353,On or near CANAL TERRACE,W01001661,Newport 018C,Unable to prosecute suspect
0fc22f80cd0ef3386ec9619c43c53e5ebf480b0c8f671a00ed263b0c87060b6c,2022-06,Gwent Police,Gwent Police,-2.978509,51.577041,On or near ARIEL CLOSE,W01001661,Newport 018C,Suspect charged
692ab07a0b6848a04f6ccf60ad4ae1d0ba7bfd89ab13a07ed8b0f96c94914e28,2022-06,Gwent Police,Gwent Police,-2.776773,51.587650,On or near IFTON ROAD,W01001582,Monmouthshire 011D,Unable to prosecute suspect
51b229503b1c838d43935f806f41c34a6fb8877f3d6d69d36b813ff0ef249730,2022-06,Gwent Police,Gwent Police,-2.981586,51.585899,On or near Pedestrian Subway,W01001690,Newport 013D,Unable to prosecute suspect
1a68286c414f6ce929882b7fcddc9b30fe385c902119aa34cc986ce63686e276,2022-06,Gwent Police,Gwent Police,-3.217833,51.574837,On or near Parking Area,W01001424,Caerphilly 024C,Unable to prosecute suspect
212d1050601dee39d10e836f5c69157f4ce0dae1fe5d2f90ef37b6a66a3fb3dd,2022-06,Gwent Police,Gwent Police,-3.235291,51.692222,On or near ST GWLADYS AVENUE,W01001338,Caerphilly 004C,Unable to prosecute suspect
281fa79ca5d87a5ca56719caec8d4743874c72525612142f66e0f793f8d21d2b,2022-06,Gwent Police,Gwent Police,-3.138413,51.663340,On or near PANT ROAD,W01001383,Caerphilly 010D,Unable to prosecute suspect
b3890331324bd3ded110d982aee2f42dbd4c2c06c348fd92fc58fadea442a77a,2022-06,Gwent Police,Gwent Police,-2.967948,51.626034,On or near CAERLEON ROAD,W01001627,Newport 001E,Unable to prosecute suspect
7371015f590933d82933b055e67af75f9bdadaf89284b14976473d9d7f8841b0,2022-06,Gwent Police,Gwent Police,-3.015667,51.827633,On or near PARK AVENUE,W01001580,Monmouthshire 002E,Unable to prosecute suspect
7d8ace3a854a36b02414a955ae1e165336d37b49201bfdc551fdb1e7fb4904b9,2022-06,Gwent Police,Gwent Police,-2.963595,51.598538,On or near FLINT CLOSE,W01001614,Newport 005A,Unable to prosecute suspect
d2ea8a505f1b1a97219f940e70f894cbf0d29400b14e2dd81b719ddccdcb02ee,2022-06,Gwent Police,Gwent Police,-3.046336,51.713308,On or near UPLAND DRIVE,W01001530,Torfaen 003C,Unable to prosecute suspect
ff9cf53da2db358ae0fe0285797f462acd6a40e698eea31ee66a680c513bb834,2022-06,Gwent Police,Gwent Police,-2.963595,51.598538,On or near FLINT CLOSE,W01001614,Newport 005A,Unable to prosecute suspect
bfb71a31c94d41db55be3d25554fc4cbe089bb1ff5a1180b5ddcdbe7714a071d,2022-06,Gwent Police,Gwent Police,-3.070586,51.727008,On or near BRITISH SCHOOL CLOSE,W01001485,Torfaen 002D,Unable to prosecute suspect
73ea3a41282dcfeae70cc0987b6002e8eaba7b960b762560f2bce15f218f4a2f,2022-06,Gwent Police,Gwent Police,-3.009788,51.837933,On or near FIRS ROAD,W01001571,Monmouthshire 001D,Unable to prosecute suspect
69a29e3e5f968748e0f3e8b50bedeb1941dbb3ddf48546c3cf62729649ece4cc,2022-06,Gwent Police,Gwent Police,-3.085280,51.774051,On or near HIGH STREET,W01001489,Torfaen 001C,Unable to prosecute suspect
0a23047a302e1930fd2558eaa053d3a48c8cf81505f9c1d6b52f53260db1285e,2022-06,Gwent Police,Gwent Police,-3.204184,51.572712,On or near CWRT TY MAWR,W01001419,Caerphilly 021D,Unable to prosecute suspect
251e5cc3b85cf1c62eadbf19860802bc0df4d929db6754d6c99fe7ce87fee404,2022-06,Gwent Police,Gwent Police,-3.047638,51.660651,On or near BAGLEY COURT,W01001538,Torfaen 009D,Unable to prosecute suspect
dbfacc80e10fdfa2d9126b9a799536ce96cda7bde4e4dc4f0033eb7fe98a6bd1,2022-06,Gwent Police,Gwent Police,-2.740855,51.592638,On or near Park/Open Space,W01001543,Monmouthshire 009B,Unable to prosecute suspect
150525a8d3737382e068033c7e2d5aba3d831bef7c52c1f5c907a16c1f727bfd,2022-06,Gwent Police,Gwent Police,-3.211910,51.670526,On or near WAUN BORFA ROAD,W01001352,Caerphilly 007A,Unable to prosecute suspect
8971e42cecd2e45780d91a1a416ecd79089d8bdae2bdcde2d005af0b912aabb5,2022-06,Gwent Police,Gwent Police,-2.984795,51.591438,On or near PRINCE STREET,W01001692,Newport 011E,Unable to prosecute suspect
de8fa3fe4fcbf4bae72de8119bbdb054dcdb1d4bfa118fe08656a68e2656f176,2022-06,Gwent Police,Gwent Police,-3.238972,51.591197,On or near HEOL-Y-GOGLEDD,W01001400,Caerphilly 019F,Unable to prosecute suspect
7304e39830e4e3cfc3ad5b9d28df04bdf949e364b2d18e8078575707eed68060,2022-06,Gwent Police,Gwent Police,-3.246205,51.774541,On or near COMMERCIAL STREET,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
8dbabd8e896a4a3adf7dc8c7311160c2035734d4e910d15217ca076d6b5d4b90,2022-06,Gwent Police,Gwent Police,-3.195948,51.768302,On or near EASTVILLE ROAD,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
aaa96908076a40ad8e621a7a527c317079258612c9f20488b66990a70fda53da,2022-06,Gwent Police,Gwent Police,-3.208067,51.772224,On or near SARON PLACE,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
31d6b0b2fda02db7ceea3b4ff8ed069f0a3f9e0481b227c08cbfc616e875913c,2022-06,Gwent Police,Gwent Police,-3.032842,51.606949,On or near TYNE CLOSE,W01001620,Newport 003D,Unable to prosecute suspect
99edd6ebddc2300a4d2c00e5fa8ad629e195c819e24fa57aecd470c2ac71caca,2022-06,Gwent Police,Gwent Police,-3.028027,51.661004,On or near TY BOX CLOSE,W01001521,Torfaen 007C,Unable to prosecute suspect
11a7b749531698a55431bdb54953fafd5c99c9ea2e0960469032b5abbe5b0c3c,2022-06,Gwent Police,Gwent Police,-3.018739,51.831293,On or near Sports/Recreation Area,W01001546,Monmouthshire 002A,Unable to prosecute suspect
44f9d3f58da3fe9b3897ea3830ba11a3913bb7098ea16a39475cd36455b09e19,2022-06,Gwent Police,Gwent Police,-2.999241,51.583358,On or near CLIFTON ROAD,W01001687,Newport 014D,Unable to prosecute suspect
9146e21a884288a49b7430df09a1fdd60f7b05c5fe0c9c2222d44286636d6218,2022-06,Gwent Police,Gwent Police,-3.194598,51.666594,On or near Parking Area,W01001350,Caerphilly 009C,Unable to prosecute suspect
15be0140ab248c9cc2cf5733243a6a84c6a55203ec37210409a990509d3d2c7e,2022-06,Gwent Police,Gwent Police,-3.225072,51.649178,On or near BRYN TERRACE,W01001365,Caerphilly 012C,Unable to prosecute suspect
a2d61804d5a3b040f37f4eec23c3a6d73df095f3e91f4a54834ce7cfae807910,2022-06,Gwent Police,Gwent Police,-3.007162,51.839269,On or near POPLARS CLOSE,W01001571,Monmouthshire 001D,Unable to prosecute suspect
ff16de288435ec479516559bb19ab74d97fccc39a9f2d97df00a863ce027dcd8,2022-06,Gwent Police,Gwent Police,-3.043892,51.651144,On or near Pedestrian Subway,W01001503,Torfaen 009B,Suspect charged
39ec6f11109f328042057beebbf0ffdace89fe97aa72114ee53beaf864c276da,2022-06,Gwent Police,Gwent Police,-2.946911,51.580771,On or near BROADMEAD PARK,W01001646,Newport 015E,Unable to prosecute suspect
82c8465d5dcd995c66a0c4fa8f513f402d6339dd6a4c25a603aaa09d97d61f56,2022-06,Gwent Police,Gwent Police,-3.001125,51.648711,On or near TWM BARLWM VIEW,W01001507,Torfaen 008D,Unable to prosecute suspect
518aa6be11c4e807fee11020648dd8af137fb11a60c6b91877033e7333e2ee52,2022-06,Gwent Police,Gwent Police,-2.999498,51.583923,On or near CLIFTON PLACE,W01001687,Newport 014D,Unable to prosecute suspect
a7f14dabdf810075176f689da2796c9956755fc20461264a03ddf723bc5e7f46,2022-06,Gwent Police,Gwent Police,-3.083032,51.607324,On or near ELM DRIVE,W01001408,Caerphilly 016B,Unable to prosecute suspect
6aa253b2e963338be3c861dcb289acf3e66f34e40a85a359c9ed5f683f7682ac,2022-06,Gwent Police,Gwent Police,-2.999824,51.597452,On or near Petrol Station,W01001681,Newport 006B,Unable to prosecute suspect
1996c1568acc5b6d89073fd489f0100eab2443bc72b38e1cd51bf9506eb257f3,2022-06,Gwent Police,Gwent Police,-3.214474,51.797604,On or near GREENFIELD CRESCENT,W01001442,Blaenau Gwent 001C,Unable to prosecute suspect
d3b8f48f306d9612680d1c44d9d2740dffc3857b547486ed11710eb581b2877f,2022-06,Gwent Police,Gwent Police,-3.142774,51.733189,On or near GLANDWR STREET,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
9fd11f14995ff38b9ebcb0513be8da00955e6a2a69f7b11f6819d59756577f17,2022-06,Gwent Police,Gwent Police,-3.215453,51.588925,On or near HEOL CAE CELYNNEN,W01001371,Caerphilly 022A,Unable to prosecute suspect
e7fe86a620ee1f3ba106b1b49eaf07f8cfab739f596e5cc31b3e73a59aea8e1a,2022-06,Gwent Police,Gwent Police,-3.024816,51.610302,On or near WYE CRESCENT,W01001617,Newport 003A,Unable to prosecute suspect
b2de1f9e46867fb4918b5f261898d5e441f54420ed4b6e4dbb8b571702c5e55a,2022-06,Gwent Police,Gwent Police,-2.702479,51.806130,On or near WYESHAM AVENUE,W01001599,Monmouthshire 004F,Unable to prosecute suspect
a545d04794fd638f8824b6740df605bb06aad3b4efe905962c783c7cb8be7a71,2022-06,Gwent Police,Gwent Police,-2.985611,51.589804,On or near BEDFORD ROAD,W01001693,Newport 013E,Unable to prosecute suspect
a4da5211e00e561c396d14ccf4727307a53d4fab744614137e0f9d9191bcee3c,2022-06,Gwent Police,Gwent Police,-2.943579,51.596192,On or near CLEMENT ATLEE DRIVE,W01001665,Newport 008D,Unable to prosecute suspect
cbd4868b8bbe8a7d166f73fd0dfb23ee76d661d2b1ef77ca08ef9f41da6da0c7,2022-06,Gwent Police,Gwent Police,-3.281266,51.746893,On or near UNION STREET,W01001406,Caerphilly 001D,Unable to prosecute suspect
caeafe3738e557b1328a1bda008c5c1735d14b34a25b5cb6cad9fa2b936e79d8,2022-06,Gwent Police,Gwent Police,-3.260062,51.784446,On or near BRYNBACH STREET,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
8f2b1f732cc94e6b91b24b64255592d5372e38e016d873142fd07dcb8ce65a79,2022-06,Gwent Police,Gwent Police,-2.967003,51.618273,On or near CARADOG CLOSE,W01001628,Newport 001F,Unable to prosecute suspect
a45cdbd6803632205b2c0fdb526b7fde465d8fdb53b41204984a181484a2f808,2022-06,Gwent Police,Gwent Police,-3.020578,51.654388,On or near GWENT SQUARE,W01001506,Torfaen 010A,Unable to prosecute suspect
3b4836b216767fa12bc5e897957e67379a62e1499e1cdaecd93320e55df04fe7,2022-06,Gwent Police,Gwent Police,-3.091137,51.539398,On or near TYLA LANE,W01001657,Newport 020C,Suspect charged
8346daa981d4fc8e14d9596d26fe3aa6ca6c4e5404446d5b25121ebb257d0c40,2022-06,Gwent Police,Gwent Police,-2.961408,51.579098,On or near LINDBERGH CLOSE,W01001647,Newport 015F,Unable to prosecute suspect
382ada8cec787cb187b3b93ea317e859b1c15ee17bcce6d9e4370a2e4e9558dc,2022-06,Gwent Police,Gwent Police,-2.982934,51.594169,On or near DEAN STREET,W01001676,Newport 007B,Unable to prosecute suspect
d7db5bcd800d2481e8a6f014668ffe91ae45cf338ebc21af9839fd8613c1b039,2022-06,Gwent Police,Gwent Police,-3.018342,51.608811,On or near BETTWS CLOSE,W01001618,Newport 003B,Suspect charged
188c15f605a3499020a442d79a0d5982cf15ff549c207bcaa7d3dc003e87d2a7,2022-06,Gwent Police,Gwent Police,-3.014635,51.564317,On or near BEECH GROVE,W01001688,Newport 019C,Unable to prosecute suspect
80e47793f977fb01311eccf0f9ff2a11e7700109d84e5377855c0db8a07b5ab6,2022-06,Gwent Police,Gwent Police,-2.980403,51.584578,On or near FEERING STREET,W01001690,Newport 013D,Suspect charged
3f22085d23654c3e7e9c9c85a7755ecfe833e08c265d077a7366ec395c6d92c3,2022-06,Gwent Police,Gwent Police,-3.202470,51.649366,On or near THE SPINNEY,W01001404,Caerphilly 011D,Unable to prosecute suspect
74d3e8efe6b65248e2242f709a2694590daf69a39e586dee76d03c033560596b,2022-06,Gwent Police,Gwent Police,-2.987233,51.576069,On or near CONSTABLES CLOSE,W01001659,Newport 018A,Unable to prosecute suspect
c21bf1a52fdfbb329c1b8e3bf816002a5097e0408b9349d4532b53ad252fdb9d,2022-06,Gwent Police,Gwent Police,-3.014867,51.584438,On or near PENLLYN AVENUE,W01001602,Newport 012B,Unable to prosecute suspect
a9da73a0657e806184310f24ea62d0787fa930b64ec03e154e6b4f0e248a3fad,2022-06,Gwent Police,Gwent Police,-3.027713,51.610663,On or near LAMBOURNE WAY,W01001617,Newport 003A,Unable to prosecute suspect
6fc22e6f939a423934ce12d94d720163f78d45a503af476a3b960900d0c7156a,2022-06,Gwent Police,Gwent Police,-3.003231,51.586292,On or near SIDNEY STREET,W01001685,Newport 014B,Unable to prosecute suspect
91fdab04731e7f556094ac9dcaacf117cd627adb49896e2a1ef61f4b46bed18a,2022-06,Gwent Police,Gwent Police,-3.241495,51.593724,On or near HEOL CWARREL CLARK,W01001397,Caerphilly 019E,Unable to prosecute suspect
758b2308b988de596d886722629a337b9a97e23c044edadc648415e33c9bb25f,2022-06,Gwent Police,Gwent Police,-3.018321,51.645299,On or near LLANTARNAM CLOSE,W01001506,Torfaen 010A,Unable to prosecute suspect
4cd3a2ed47650bbddf6e9f0c0dc5a23673a631bd82c243abc66732fed1f04808,2022-06,Gwent Police,Gwent Police,-2.972132,51.583847,On or near REDVERS STREET,W01001644,Newport 013C,Unable to prosecute suspect
b2e27fd850bf3a0186f45a9763ab8708cf52e12d0967ae726083a9b32dafe3eb,2022-06,Gwent Police,Gwent Police,-2.993493,51.583227,On or near PALMYRA PLACE,W01001687,Newport 014D,Suspect charged
34626f2bf26b7d6d8eea4bb67062d2e6f56c1b16481ff92ad188170a250f1ec6,2022-06,Gwent Police,Gwent Police,-2.727779,51.804646,On or near CARBONNE CLOSE,W01001577,Monmouthshire 004E,Unable to prosecute suspect
ff71211d8798f006a934b345150e4ae1a0ba656882631318b219f9bd33f54f6b,2022-06,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
605b62f6e10755982067ab7092121f12c2acc03ec1e331711f1bb09437c71ffb,2022-06,Gwent Police,Gwent Police,-3.246985,51.773913,On or near Parking Area,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
0902a14df4e5a9dcb6906f86199867972fadc71c10f13800b4b0a0074734c425,2022-06,Gwent Police,Gwent Police,-3.233458,51.686010,On or near PARK CRESCENT,W01001337,Caerphilly 004B,Unable to prosecute suspect
ffc60d3c3ab6160b63c101574c050b069759bf7e0b0482122140a9d3587c7529,2022-06,Gwent Police,Gwent Police,-3.218792,51.687718,On or near BYRON ROAD,W01001326,Caerphilly 003B,Unable to prosecute suspect
a951b8f4997c08f58ec7f37b26712c65a208b7c142d95625678b18b6145af2a1,2022-06,Gwent Police,Gwent Police,-3.214489,51.777670,On or near BRON-Y-DE,W01001459,Blaenau Gwent 007D,Unable to prosecute suspect
54d3c2be637c2fa749215556740cec7a2f61eb7ccf71c16aa1d2c379d6f281a3,2022-06,Gwent Police,Gwent Police,-2.675896,51.629617,On or near PEMBROKE ROAD,W01001584,Monmouthshire 008B,Unable to prosecute suspect
4b2414001dea801f2fb49670e74d8743888c43e2a88648dc72caa2662e65e1a3,2022-06,Gwent Police,Gwent Police,-2.962115,51.581106,On or near DOWNING STREET,W01001648,Newport 015G,Unable to prosecute suspect
bd74f52c0efb2831bb623540bda6108a9da5dc49f2763fc50f3edfe2dca741fa,2022-06,Gwent Police,Gwent Police,-3.016913,51.557805,On or near HENRY MORGAN CLOSE,W01001688,Newport 019C,Suspect charged
7976db26535acc395d5e2c0979161938df8442d1b9cf3032d0ac3501ea263f36,2022-06,Gwent Police,Gwent Police,-3.135183,51.700704,On or near UPPER COURT TERRACE,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
4bdff1fce1d9a1303c07ba2f059e8ca4a61a0de822dbaf7834668ae21de64dc4,2022-06,Gwent Police,Gwent Police,-2.815996,51.577475,On or near WHITEHALL GARDENS,W01001591,Monmouthshire 011E,Unable to prosecute suspect
6a427435d9a9097549e1d82321e24cee755dfd16c95e3215e500c9fd4629556b,2022-06,Gwent Police,Gwent Police,-3.058523,51.724429,On or near STATION STREET,W01001486,Torfaen 002E,Unable to prosecute suspect
aa0e322536a979935e238733a1f1acc8b0049df5600174a5b0237d93968844f3,2022-06,Gwent Police,Gwent Police,-3.203262,51.584258,On or near BRYN-RHEDYN,W01001420,Caerphilly 022D,Unable to prosecute suspect
be7049d65d07c6d27baad0a19cb9b8638aed2c43ef161c8ef161905515dc9c78,2022-06,Gwent Police,Gwent Police,-2.930742,51.588993,On or near DIBDIN CLOSE,W01001666,Newport 010B,Suspect charged
777822021dd29f200a500c2200781c34fdda4979042992781946a6366a4a6940,2022-06,Gwent Police,Gwent Police,-3.245054,51.653643,On or near WINDING WHEEL LANE,W01001432,Caerphilly 013D,Unable to prosecute suspect
09caf76a7c33cc81529b47fa720eb656be5b78d4284e2566a817c81e5fa9c3e0,2022-06,Gwent Police,Gwent Police,-2.961496,51.576427,On or near PEMBROKE GROVE,W01001647,Newport 015F,Unable to prosecute suspect
e4104d6623c04e95e13e7a4b7436a9fc82da6e0cce7344e03dc56ab2b513ae96,2022-06,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Suspect charged
e7b6d1309c4bed3ea3d0fa212068bef17cdc9a1d910d2f7df7cef96f1e65dd71,2022-06,Gwent Police,Gwent Police,-3.001125,51.648711,On or near TWM BARLWM VIEW,W01001507,Torfaen 008D,Unable to prosecute suspect
9a0af3e7ac29d815a33a2d3aa1e031eeb4ea7f0e0618bc2153d5e99ed87a214d,2022-06,Gwent Police,Gwent Police,-3.014867,51.584438,On or near PENLLYN AVENUE,W01001602,Newport 012B,Unable to prosecute suspect
926f714ad07e585c74672b3fb68436cb79d95ea654736d4e46d1948b3c3fc681,2022-06,Gwent Police,Gwent Police,-3.205242,51.771705,On or near PLANTION ROW,W01001459,Blaenau Gwent 007D,Unable to prosecute suspect
8d74aeabf8144a2da0b596d5647cc337f2f7507f9a8da745392c87ecad0d1121,2022-06,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Suspect charged
