,NAME,Type,Date
5680,Colindale North Ward,Person search,2016-09-16T09:29:00+00:00
5681,Colindale North Ward,Person search,2016-09-17T10:20:00+00:00
5682,Colindale North Ward,Person search,2016-09-17T18:50:00+00:00
5683,Colindale North Ward,Person search,2016-09-18T13:00:00+00:00
5684,Colindale North Ward,Person search,2016-09-18T13:45:00+00:00
5685,Colindale North Ward,Person search,2016-09-18T18:25:00+00:00
5686,Colindale North Ward,Person search,2016-09-18T19:04:00+00:00
5687,Colindale North Ward,Person search,2016-09-18T19:04:00+00:00
5688,Colindale North Ward,Person search,2016-09-18T19:05:00+00:00
5689,Colindale North Ward,Person search,2016-09-18T19:10:00+00:00
5690,Colindale North Ward,Person search,2016-09-18T19:10:00+00:00
5691,Colindale North Ward,Person search,2016-09-18T19:10:00+00:00
5692,Colindale North Ward,Person search,2016-09-18T19:10:00+00:00
5693,Colindale North Ward,Person search,2016-09-18T19:12:00+00:00
5694,Colindale North Ward,Person search,2016-09-18T19:15:00+00:00
5695,Colindale North Ward,Person and Vehicle search,2016-09-18T19:40:00+00:00
5696,Colindale North Ward,Person and Vehicle search,2016-09-18T19:40:00+00:00
5697,Colindale North Ward,Person search,2016-09-18T19:45:00+00:00
5698,Colindale North Ward,Person search,2016-09-19T13:43:00+00:00
5699,Colindale North Ward,Person search,2016-09-19T13:48:00+00:00
5700,Colindale North Ward,Person search,2016-09-19T13:49:00+00:00
5701,Colindale North Ward,Person search,2016-09-19T13:50:00+00:00
5702,Colindale North Ward,Person search,2016-09-19T16:40:00+00:00
5703,Colindale North Ward,Person search,2016-09-19T16:47:00+00:00
5704,Colindale North Ward,Person search,2016-09-19T19:45:00+00:00
5705,Colindale North Ward,Person search,2016-09-20T16:55:00+00:00
5706,Colindale North Ward,Person search,2016-09-23T11:09:00+00:00
5707,Colindale North Ward,Person search,2016-09-23T11:10:00+00:00
5708,Colindale North Ward,Person search,2016-09-23T11:12:06+00:00
5709,Colindale North Ward,Person search,2016-09-23T11:14:29+00:00
5710,Colindale North Ward,Person search,2016-09-23T11:16:18+00:00
5711,Colindale North Ward,Person and Vehicle search,2016-09-26T22:53:02+00:00
5712,Colindale North Ward,Person and Vehicle search,2016-09-26T22:53:04+00:00
5713,Colindale North Ward,Person and Vehicle search,2016-09-26T22:53:44+00:00
5714,Colindale North Ward,Person and Vehicle search,2016-09-26T22:53:44+00:00
5715,Colindale North Ward,Person search,2016-10-04T22:30:00+00:00
5716,Colindale North Ward,Person search,2016-10-04T23:35:00+00:00
5717,Colindale North Ward,Person and Vehicle search,2016-10-04T23:35:00+00:00
5718,Colindale North Ward,Person search,2016-10-06T13:40:00+00:00
5719,Colindale North Ward,Person search,2016-10-06T13:40:00+00:00
5720,Colindale North Ward,Person search,2016-10-09T12:15:00+00:00
5721,Colindale North Ward,Person search,2016-10-09T12:15:00+00:00
5722,Colindale North Ward,Person search,2016-10-09T12:18:00+00:00
5723,Colindale North Ward,Person search,2016-10-09T12:20:00+00:00
5724,Colindale North Ward,Person search,2016-10-10T10:50:00+00:00
5725,Colindale North Ward,Person search,2016-10-17T17:27:00+00:00
5726,Colindale North Ward,Person search,2016-10-18T20:20:00+00:00
5727,Colindale North Ward,Person and Vehicle search,2016-10-19T18:40:00+00:00
5728,Colindale North Ward,Person and Vehicle search,2016-10-20T19:10:00+00:00
5729,Colindale North Ward,Person search,2016-10-24T13:20:00+00:00
5730,Colindale North Ward,Person and Vehicle search,2016-10-24T13:20:00+00:00
5731,Colindale North Ward,Person search,2016-10-24T13:30:00+00:00
5732,Colindale North Ward,Person search,2016-10-31T15:45:00+00:00
5733,Colindale North Ward,Person search,2016-10-31T22:25:00+00:00
5734,Colindale North Ward,Person search,2016-10-31T23:00:00+00:00
5735,Colindale North Ward,Person and Vehicle search,2016-11-01T00:40:00+00:00
5736,Colindale North Ward,Person and Vehicle search,2016-11-01T00:45:00+00:00
5737,Colindale North Ward,Person search,2016-11-05T21:30:00+00:00
5738,Colindale North Ward,Person search,2016-11-12T14:40:00+00:00
5739,Colindale North Ward,Person search,2016-11-14T17:00:00+00:00
5740,Colindale North Ward,Person search,2016-11-14T17:00:00+00:00
5741,Colindale North Ward,Person search,2016-11-14T17:45:00+00:00
5742,Colindale North Ward,Person and Vehicle search,2016-11-18T21:55:00+00:00
5743,Colindale North Ward,Person and Vehicle search,2016-11-18T22:30:00+00:00
5744,Colindale North Ward,Person search,2016-11-22T13:09:00+00:00
5745,Colindale North Ward,Person search,2016-11-22T19:20:00+00:00
5746,Colindale North Ward,Person search,2016-11-22T19:20:00+00:00
5747,Colindale North Ward,Person search,2016-11-22T20:14:00+00:00
5748,Colindale North Ward,Person search,2016-11-22T20:15:00+00:00
5749,Colindale North Ward,Person search,2016-11-25T21:15:00+00:00
5750,Colindale North Ward,Person search,2016-11-25T21:25:00+00:00
5751,Colindale North Ward,Person search,2016-11-25T21:25:00+00:00
5752,Colindale North Ward,Person search,2016-11-29T15:43:00+00:00
5753,Colindale North Ward,Person and Vehicle search,2016-11-29T15:51:00+00:00
5754,Colindale North Ward,Person and Vehicle search,2016-11-29T21:26:00+00:00
5755,Colindale North Ward,Person search,2016-11-30T14:00:00+00:00
5756,Colindale North Ward,Person search,2016-12-04T15:52:00+00:00
5757,Colindale North Ward,Person search,2016-12-04T16:34:00+00:00
5758,Colindale North Ward,Person search,2016-12-07T18:10:00+00:00
5759,Colindale North Ward,Person search,2016-12-07T18:15:00+00:00
5760,Colindale North Ward,Person search,2016-12-11T17:30:00+00:00
5761,Colindale North Ward,Person search,2016-12-11T17:40:00+00:00
5762,Colindale North Ward,Person search,2016-12-11T17:45:00+00:00
5763,Colindale North Ward,Person and Vehicle search,2016-12-14T14:37:00+00:00
5764,Colindale North Ward,Person and Vehicle search,2016-12-14T14:45:00+00:00
5765,Colindale North Ward,Person search,2016-12-16T11:05:00+00:00
5766,Colindale North Ward,Person search,2016-12-16T11:15:00+00:00
5767,Colindale North Ward,Person search,2016-12-16T13:15:00+00:00
5768,Colindale North Ward,Person search,2016-12-16T13:15:00+00:00
5769,Colindale North Ward,Person search,2016-12-17T23:35:00+00:00
5770,Colindale North Ward,Person search,2016-12-19T14:10:00+00:00
5771,Colindale North Ward,Person and Vehicle search,2016-12-20T17:30:00+00:00
5772,Colindale North Ward,Person and Vehicle search,2016-12-21T17:30:00+00:00
5773,Colindale North Ward,Person search,2017-01-05T20:30:00+00:00
5774,Colindale North Ward,Person search,2017-01-05T20:30:00+00:00
5775,Colindale North Ward,Person search,2017-01-11T12:55:00+00:00
5776,Colindale North Ward,Person search,2017-01-11T13:15:00+00:00
5777,Colindale North Ward,Person and Vehicle search,2017-01-23T16:30:00+00:00
5778,Colindale North Ward,Person search,2017-01-23T17:00:00+00:00
5779,Colindale North Ward,Person search,2017-01-23T20:35:00+00:00
5780,Colindale North Ward,Person and Vehicle search,2017-01-23T21:15:00+00:00
5781,Colindale North Ward,Person and Vehicle search,2017-01-27T17:34:00+00:00
5782,Colindale North Ward,Person and Vehicle search,2017-01-27T17:38:00+00:00
5783,Colindale North Ward,Person and Vehicle search,2017-01-27T18:08:00+00:00
5784,Colindale North Ward,Person search,2017-01-27T19:41:00+00:00
5785,Colindale North Ward,Person search,2017-02-07T01:15:00+00:00
5786,Colindale North Ward,Person search,2017-02-07T01:15:00+00:00
5787,Colindale North Ward,Person search,2017-02-19T21:00:00+00:00
5788,Colindale North Ward,Person search,2017-03-01T19:30:00+00:00
5789,Colindale North Ward,Person search,2017-03-04T01:00:00+00:00
5790,Colindale North Ward,Person and Vehicle search,2017-03-04T01:00:00+00:00
5791,Colindale North Ward,Person search,2017-03-04T01:00:00+00:00
5792,Colindale North Ward,Person search,2017-03-11T19:45:00+00:00
5793,Colindale North Ward,Person search,2017-03-11T19:46:00+00:00
5794,Colindale North Ward,Person and Vehicle search,2017-03-24T01:15:00+00:00
5795,Colindale North Ward,Person search,2017-03-31T16:10:00+00:00
5796,Colindale North Ward,Person and Vehicle search,2017-04-02T03:00:00+00:00
5797,Colindale North Ward,Person and Vehicle search,2017-04-12T00:30:00+00:00
5798,Colindale North Ward,Person and Vehicle search,2017-04-12T12:45:00+00:00
5799,Colindale North Ward,Person search,2017-04-14T19:30:00+00:00
5800,Colindale North Ward,Person and Vehicle search,2017-04-14T19:40:00+00:00
5801,Colindale North Ward,Person and Vehicle search,2017-05-04T15:35:00+00:00
5802,Colindale North Ward,Person and Vehicle search,2017-05-04T15:35:00+00:00
5803,Colindale North Ward,Person and Vehicle search,2017-05-04T15:39:00+00:00
5804,Colindale North Ward,Person and Vehicle search,2017-05-04T15:40:00+00:00
5805,Colindale North Ward,Person search,2017-05-17T23:50:00+00:00
5806,Colindale North Ward,Person and Vehicle search,2017-05-18T00:00:00+00:00
5807,Colindale North Ward,Person search,2017-05-18T21:28:00+00:00
5808,Colindale North Ward,Vehicle search,2017-05-21T23:55:00+00:00
5809,Colindale North Ward,Person search,2017-05-22T17:00:00+00:00
5810,Colindale North Ward,Person and Vehicle search,2017-06-02T16:00:00+00:00
5811,Colindale North Ward,Person and Vehicle search,2017-06-02T16:10:00+00:00
5812,Colindale North Ward,Person and Vehicle search,2017-06-02T16:55:00+00:00
5813,Colindale North Ward,Person search,2017-06-09T16:45:00+00:00
5814,Colindale North Ward,Person and Vehicle search,2017-06-12T15:00:00+00:00
5815,Colindale North Ward,Person and Vehicle search,2017-06-22T10:32:00+00:00
5816,Colindale North Ward,Person search,2017-07-12T13:39:00+00:00
5817,Colindale North Ward,Person search,2017-07-25T14:30:00+00:00
5818,Colindale North Ward,Person and Vehicle search,2017-07-26T10:25:00+00:00
5819,Colindale North Ward,Person and Vehicle search,2017-07-26T10:25:00+00:00
5820,Colindale North Ward,Person search,2017-08-02T19:15:00+00:00
5821,Colindale North Ward,Person search,2017-08-14T14:00:00+00:00
5822,Colindale North Ward,Person and Vehicle search,2017-08-14T14:03:00+00:00
5823,Colindale North Ward,Person search,2017-08-14T14:03:00+00:00
5824,Colindale North Ward,Person search,2017-08-14T15:15:00+00:00
5825,Colindale North Ward,Vehicle search,2017-08-19T20:00:00+00:00
5826,Colindale North Ward,Person search,2017-08-25T16:25:00+00:00
5827,Colindale North Ward,Person search,2017-09-02T22:50:00+00:00
5828,Colindale North Ward,Person search,2017-09-30T15:00:00+00:00
5829,Colindale North Ward,Person and Vehicle search,2017-09-30T15:00:00+00:00
5830,Colindale North Ward,Person and Vehicle search,2017-09-30T15:02:00+00:00
5831,Colindale North Ward,Person search,2017-10-01T13:30:00+00:00
5832,Colindale North Ward,Person search,2017-10-01T13:30:00+00:00
5833,Colindale North Ward,Person search,2017-10-03T17:45:00+00:00
5834,Colindale North Ward,Person search,2017-10-03T23:55:00+00:00
5835,Colindale North Ward,Person search,2017-10-04T01:30:00+00:00
5836,Colindale North Ward,Person search,2017-10-23T17:15:00+00:00
5837,Colindale North Ward,Person and Vehicle search,2017-10-23T21:43:00+00:00
5838,Colindale North Ward,Person search,2017-11-01T17:00:00+00:00
5839,Colindale North Ward,Person and Vehicle search,2017-11-09T14:30:00+00:00
5840,Colindale North Ward,Person search,2017-11-22T15:30:00+00:00
5841,Colindale North Ward,Person and Vehicle search,2017-11-27T01:03:00+00:00
5842,Colindale North Ward,Vehicle search,2017-12-02T13:00:00+00:00
5843,Colindale North Ward,Person and Vehicle search,2017-12-04T15:00:00+00:00
5844,Colindale North Ward,Person search,2017-12-04T17:00:00+00:00
5845,Colindale North Ward,Person search,2017-12-16T21:30:00+00:00
5846,Colindale North Ward,Person search,2017-12-16T21:40:00+00:00
5847,Colindale North Ward,Person search,2017-12-22T14:36:00+00:00
5848,Colindale North Ward,Person search,2017-12-24T17:10:00+00:00
5849,Colindale North Ward,Person search,2018-01-08T16:30:00+00:00
5850,Colindale North Ward,Person search,2018-01-08T16:30:00+00:00
5851,Colindale North Ward,Person search,2018-01-08T16:30:00+00:00
5852,Colindale North Ward,Person search,2018-01-09T16:18:00+00:00
5853,Colindale North Ward,Person and Vehicle search,2018-01-21T22:52:00+00:00
5854,Colindale North Ward,Person search,2018-01-23T22:15:00+00:00
5855,Colindale North Ward,Person search,2018-01-26T17:28:00+00:00
5856,Colindale North Ward,Person and Vehicle search,2018-01-30T01:00:00+00:00
5857,Colindale North Ward,Person and Vehicle search,2018-01-31T19:00:00+00:00
5858,Colindale North Ward,Person search,2018-03-22T22:10:00+00:00
5859,Colindale North Ward,Person search,2018-04-06T19:09:00+00:00
5860,Colindale North Ward,Person search,2018-04-07T15:45:00+00:00
5861,Colindale North Ward,Person search,2018-04-11T14:31:00+00:00
5862,Colindale North Ward,Person search,2018-04-12T11:10:00+00:00
5863,Colindale North Ward,Person search,2018-04-12T14:31:00+00:00
5864,Colindale North Ward,Person and Vehicle search,2018-04-17T11:00:00+00:00
5865,Colindale North Ward,Person search,2018-04-17T22:50:00+00:00
5866,Colindale North Ward,Person search,2018-04-24T16:00:00+00:00
5867,Colindale North Ward,Person search,2018-04-24T16:00:00+00:00
5868,Colindale North Ward,Person and Vehicle search,2018-05-07T16:45:00+00:00
5869,Colindale North Ward,Person and Vehicle search,2018-05-09T10:45:00+00:00
5870,Colindale North Ward,Person search,2018-05-10T18:21:00+00:00
5871,Colindale North Ward,Person and Vehicle search,2018-05-18T11:52:00+00:00
5872,Colindale North Ward,Person search,2018-06-07T10:25:00+00:00
5873,Colindale North Ward,Person and Vehicle search,2018-06-26T16:30:00+00:00
5874,Colindale North Ward,Person and Vehicle search,2018-06-26T16:30:00+00:00
5875,Colindale North Ward,Person search,2018-06-30T15:40:00+00:00
5876,Colindale North Ward,Person search,2018-06-30T15:43:00+00:00
5877,Colindale North Ward,Person search,2018-08-25T17:00:00+00:00
5878,Colindale North Ward,Person search,2018-09-07T17:30:00+00:00
5879,Colindale North Ward,Person search,2018-09-20T00:30:00+00:00
5880,Colindale North Ward,Person search,2018-09-24T11:24:00+00:00
5881,Colindale North Ward,Person search,2018-09-28T13:50:00+00:00
5882,Colindale North Ward,Person search,2018-09-28T13:55:00+00:00
5883,Colindale North Ward,Person search,2018-09-28T14:00:00+00:00
5884,Colindale North Ward,Person search,2018-09-29T15:50:00+00:00
5885,Colindale North Ward,Person search,2018-10-01T13:50:00+00:00
5886,Colindale North Ward,Person search,2018-10-05T12:14:00+00:00
5887,Colindale North Ward,Person search,2018-10-09T09:45:00+00:00
5888,Colindale North Ward,Person search,2018-10-09T09:53:00+00:00
5889,Colindale North Ward,Person search,2018-10-09T16:30:00+00:00
5890,Colindale North Ward,Person search,2018-10-13T17:30:00+00:00
5891,Colindale North Ward,Person search,2018-10-13T19:50:00+00:00
5892,Colindale North Ward,Person and Vehicle search,2018-10-18T16:45:00+00:00
5893,Colindale North Ward,Person and Vehicle search,2018-10-26T11:15:00+00:00
5894,Colindale North Ward,Person search,2018-10-26T19:30:00+00:00
5895,Colindale North Ward,Person search,2018-10-26T19:40:00+00:00
5896,Colindale North Ward,Person search,2018-10-26T19:40:00+00:00
5897,Colindale North Ward,Person search,2018-10-27T16:41:00+00:00
5898,Colindale North Ward,Person search,2018-10-27T22:15:00+00:00
5899,Colindale North Ward,Person search,2018-10-28T18:30:00+00:00
5900,Colindale North Ward,Person search,2018-10-28T18:30:00+00:00
5901,Colindale North Ward,Person search,2018-10-28T18:30:00+00:00
5902,Colindale North Ward,Person and Vehicle search,2018-11-01T15:33:00+00:00
5903,Colindale North Ward,Person search,2018-11-03T17:00:00+00:00
5904,Colindale North Ward,Person search,2018-11-07T19:30:00+00:00
5905,Colindale North Ward,Person search,2018-11-07T20:00:00+00:00
5906,Colindale North Ward,Person and Vehicle search,2018-11-16T21:30:00+00:00
5907,Colindale North Ward,Person search,2018-11-16T21:30:00+00:00
5908,Colindale North Ward,Person search,2018-11-20T13:50:00+00:00
5909,Colindale North Ward,Person search,2018-11-20T13:55:00+00:00
5910,Colindale North Ward,Person and Vehicle search,2018-11-20T22:05:00+00:00
5911,Colindale North Ward,Person search,2018-11-29T18:45:00+00:00
5912,Colindale North Ward,Person search,2018-12-02T19:05:00+00:00
5913,Colindale North Ward,Person search,2018-12-02T19:05:00+00:00
5914,Colindale North Ward,Person search,2018-12-02T19:10:00+00:00
5915,Colindale North Ward,Person search,2018-12-05T20:40:00+00:00
5916,Colindale North Ward,Person search,2018-12-10T11:42:00+00:00
5917,Colindale North Ward,Person search,2018-12-10T11:42:00+00:00
5918,Colindale North Ward,Person search,2018-12-10T11:43:00+00:00
5919,Colindale North Ward,Person search,2018-12-15T20:00:00+00:00
5920,Colindale North Ward,Person search,2018-12-15T20:25:00+00:00
5921,Colindale North Ward,Person search,2018-12-18T17:30:00+00:00
5922,Colindale North Ward,Person search,2018-12-23T13:50:00+00:00
5923,Colindale North Ward,Person search,2018-12-23T14:20:00+00:00
5924,Colindale North Ward,Person and Vehicle search,2018-12-26T13:10:00+00:00
5925,Colindale North Ward,Person search,2019-01-02T09:40:00+00:00
5926,Colindale North Ward,Person and Vehicle search,2019-01-02T20:20:00+00:00
5927,Colindale North Ward,Person search,2019-01-03T16:45:00+00:00
5928,Colindale North Ward,Person and Vehicle search,2019-01-03T20:45:00+00:00
5929,Colindale North Ward,Person search,2019-01-04T16:15:00+00:00
5930,Colindale North Ward,Person search,2019-01-06T00:30:00+00:00
5931,Colindale North Ward,Person and Vehicle search,2019-01-06T00:30:00+00:00
5932,Colindale North Ward,Person search,2019-01-06T01:10:00+00:00
5933,Colindale North Ward,Person search,2019-01-06T22:50:00+00:00
5934,Colindale North Ward,Person search,2019-01-06T22:50:00+00:00
5935,Colindale North Ward,Person search,2019-01-06T22:50:00+00:00
5936,Colindale North Ward,Person search,2019-01-07T12:00:00+00:00
5937,Colindale North Ward,Person search,2019-01-07T12:10:00+00:00
5938,Colindale North Ward,Person search,2019-01-08T14:30:00+00:00
5939,Colindale North Ward,Person search,2019-01-13T12:09:00+00:00
5940,Colindale North Ward,Person search,2019-01-14T12:30:00+00:00
5941,Colindale North Ward,Person search,2019-01-14T13:10:00+00:00
5942,Colindale North Ward,Person search,2019-01-14T13:15:00+00:00
5943,Colindale North Ward,Person search,2019-01-14T13:15:00+00:00
5944,Colindale North Ward,Person and Vehicle search,2019-01-15T22:13:00+00:00
5945,Colindale North Ward,Person and Vehicle search,2019-01-15T22:13:00+00:00
5946,Colindale North Ward,Person search,2019-01-17T13:35:00+00:00
5947,Colindale North Ward,Person search,2019-01-18T13:00:00+00:00
5948,Colindale North Ward,Person search,2019-01-23T18:00:00+00:00
5949,Colindale North Ward,Person search,2019-01-23T18:00:00+00:00
5950,Colindale North Ward,Person and Vehicle search,2019-01-24T20:45:00+00:00
5951,Colindale North Ward,Person search,2019-01-24T20:49:00+00:00
5952,Colindale North Ward,Person search,2019-01-24T20:50:00+00:00
5953,Colindale North Ward,Person search,2019-01-24T20:50:00+00:00
5954,Colindale North Ward,Person and Vehicle search,2019-01-24T20:55:00+00:00
5955,Colindale North Ward,Person search,2019-01-26T03:24:00+00:00
5956,Colindale North Ward,Person search,2019-01-29T12:23:00+00:00
5957,Colindale North Ward,Person search,2019-01-29T12:35:00+00:00
5958,Colindale North Ward,Person search,2019-01-29T12:50:00+00:00
5959,Colindale North Ward,Person search,2019-02-03T16:30:00+00:00
